LOCAL_IDENTIFIER,)Nu,(pJ,0.W$x\,f-y:3,YyQHGbLt,ucN,!Uj,MINDSPIKE_VERSION,1d+,;NC,'uV^b,maT_r,"<(-""=dU",>23d,t[SP,CORRUCYSTIC_DENSITY
11203,1.0677173211395663,-1.1551579869253517,-0.17530832016402878,-1.1551579869253517,-0.75041150438171,-0.47221636448140303,-0.75041150438171,tonga,-0.5839192343966976,,-1.0924035280447957,corro,-0.7282175248055448,,0.9027131482849698,73.87486372145612
11204,0.2066056263446767,0.09723433401701442,0.15777131125366864,0.09723433401701442,-0.062471158430753126,-0.12431416197434275,-0.062471158430753126,kristal,0.5734795069633309,qou,-1.2153609826070058,corro,0.7212190478619405,1.0965472662862232,-0.607846130787853,231.29880845038718
11205,0.3642133012913117,-0.09801643000792021,-0.9077242413346228,,-0.5283393215617005,0.011591984323458805,-0.5283393215617005,,0.031779222108066496,qou,-0.5118661711407023,corrutir,-0.32148602174042545,-0.9374483250102368,-0.3530562598967588,130.82151310479694
11206,-0.8554069180283423,1.5419334351469351,-1.922111138638322,1.5419334351469351,-1.332335785099795,1.5335708732878761,-1.332335785099795,karbon,-0.6285363187966959,qou,0.5274767230286626,sfer,0.5035728310766525,0.7056930312905085,-0.5084867458572053,399.8460658727607
11207,-0.05584934739756057,-1.1741704309756922,-1.557182345111867,-1.1741704309756922,1.0412207651798395,-0.6174397080168953,,kristal,,vel,-2.087131839080514,pale corru,-0.013204987111065589,-1.3039576755219968,-0.971321096825757,134.3808939076483
11208,-3.5619292221952694,1.0300882457560478,,1.0300882457560478,1.5486353021153243,1.9971561514726066,1.5486353021153243,karbon,-4.356232359545704,,-0.5196998018407759,sfer,-0.393765676827841,-0.27553489425318706,0.6314453979922016,50.78342775657091
11209,0.7650741832877948,-0.5327055113652207,1.5617493721801081,-0.5327055113652207,-0.684904965715573,-0.23863208114365775,-0.684904965715573,karbon,-0.044792051991475956,jutskin,0.019811932838507698,satik cyst,0.5439609010948698,0.4281563688239719,-0.9732972809655663,-30.408222872396756
11210,-1.3032423178332404,0.5398260065484618,0.2678592666467479,,1.3643882046407998,0.2738930515759307,1.3643882046407998,silikon,-0.37270688001834307,,,corroyi,,-0.16132996641823105,-0.2118817612000757,2.5352328692462844
11211,-0.16167980150621053,0.22663219591123196,-0.7638492050792441,0.22663219591123196,0.5951893468511714,-0.20646503555233123,0.5951893468511714,kristal,0.739614254984909,qou,,corrutir vel,-0.5876151463050064,0.23032580317836493,-0.4098500416987456,73.41146432322857
11212,1.7625642225607048,-2.4391816818183987,-1.5341376632485517,-2.4391816818183987,1.887613450728249,-2.6254106791622958,1.887613450728249,tonga,1.6646025511956193,tir,-0.9165515598032473,corro,0.02873527668600165,1.5302566961290138,,829.6970432055073
11213,-1.2231465667429162,0.26279782322612166,-2.3784316598733284,0.26279782322612166,0.32169746773400476,,0.32169746773400476,,-1.9059690134325948,qou,0.36539424192514075,corro,0.19265153264802468,-0.03916211544275943,-0.6545335709983099,179.64628383877917
11214,-0.15897143896819285,,-1.178179687334277,-0.46474661038635723,-0.15571899032208442,0.1957982716544525,-0.15571899032208442,kristal,-1.3949119477231466,tir,1.110753172414642,corro,0.432850402519974,0.7551849738039433,1.0844775248572875,199.88515953320592
11215,-0.6087634755665683,0.8379073384540432,-1.074747887705123,0.8379073384540432,-0.7235140211707243,0.9482337262826169,-0.7235140211707243,tonga,-0.6659223505672847,jut,-0.26940851535642923,sfer,-0.0344945418196698,0.4501640101151245,1.161174835390233,47.111198006137116
11216,0.5377979931891916,-0.8282262326480504,-0.2701601066121741,-0.8282262326480504,-0.48123178255287474,-0.18942656147941037,-0.48123178255287474,tonga,-0.8672491573376773,tir,1.2951961769007685,,-0.63806300931613,0.01261283435224257,,430.9631685858838
11217,1.665742247402186,-2.1757816989612033,-0.35293798630066364,-2.1757816989612033,-1.2685446594325307,-0.6974852451421149,-1.2685446594325307,kristal,-1.7122599809616856,,-0.636532272878891,pale corru,0.5072144317693367,0.06566877785328028,0.5983871886586156,99.19895896770223
11218,-2.987448905224605,2.2342345460113027,,2.2342345460113027,0.5390649922048869,2.1826122517995166,0.5390649922048869,silikon,-2.0062125998321925,kiv,0.3132160850667616,,-1.9621539400177992,0.3624809879206561,1.742469282836453,233.76875137852127
11219,0.45876240176559535,,-0.6754672450275622,0.03210876869967433,-0.97787774316206,0.2039039166634692,-0.97787774316206,,-0.03397563186613367,tir,-1.1548506773209521,black corru,1.4485213610415906,0.47845868923613394,-0.4920167310804446,161.75717127183887
11220,-2.499416210623028,1.6679228508354682,0.48730523704499484,1.6679228508354682,0.8343423569041792,1.5932611359188869,0.8343423569041792,kristal,-1.606853559222501,jut,-0.8792827824119881,corrutir,1.0719298652117972,0.3485951198609804,-0.12517442838316423,48.91732940653139
11221,,1.470280200109408,1.3872127460964903,1.470280200109408,0.07110174149319015,0.9026138465704049,0.07110174149319015,kristal,0.32429787389846165,jut,1.0343028045594678,corruskivi,0.15359952645505962,-0.3497652547086202,-1.374991335616326,104.42115480081534
11222,0.27011640412183907,-0.8349966203489847,-0.442588326797422,-0.8349966203489847,-0.3225886372330494,-0.06794921504084735,-0.3225886372330494,tonga,-1.3009295525967994,kiv,,corroyi,0.32011830185912343,-0.2397255399628735,0.6240219622719205,94.97390654746667
11223,0.44904968074619644,-0.1377089938033439,,-0.1377089938033439,-0.05175593705877152,-0.3357057058668816,-0.05175593705877152,kristal,0.7003666500219121,velskin,0.7793496133566328,corroyi,-0.44893494054141475,,0.9823961227856285,119.65115398456153
11224,-0.4061641677500753,-0.1919266836386766,-0.6472860934039172,-0.1919266836386766,0.12052475343053604,0.2456829550313496,0.12052475343053604,kristal,-1.1314651872207464,vel,-0.9323678520261135,corro,-0.00950464817839822,0.07372189068492384,0.9597304129182669,238.05041828458275
11225,0.17672897074404342,-0.40568594031228866,0.173929145201268,-0.40568594031228866,0.14783154983893165,-0.24677039767280362,0.14783154983893165,kristal,-0.1777589458712759,vel,-0.15227304025682742,black corru,2.872182836026407,-1.3003472811299086,-0.3271938430905817,106.58033742701572
11226,0.3275628951551291,-1.552611423728258,0.6957162400987779,,1.2186741121073996,-1.045540691545881,1.2186741121073996,kristal,,kiv,0.8343618154077227,sfer,1.5386424006696369,1.0156602143684188,-1.5771780237294575,
11227,0.17399466768247712,-0.6734553756180555,-0.3846250824229431,-0.6734553756180555,0.11174257540203647,-0.23628922346927458,0.11174257540203647,kristal,-0.7189239835111852,tir,1.3038349908082352,corro,-0.9574321599454809,1.377954965571854,-0.21689808979040576,64.2644801501507
11228,-1.2149553780114153,0.09607623730790338,1.9802786638002872,0.09607623730790338,,-0.16458416496757267,1.9598391511766862,karbon,-0.30352742819429024,kiv,0.38049397131019935,,,-1.6727803434868553,-0.6229219106455948,
11229,0.28339241978985974,-0.9531894884172064,-0.008662807874336148,-0.9531894884172064,0.5328144495396727,-0.5823182219258229,0.5328144495396727,,-0.5012126602337001,,,sfer,1.0232908520879502,0.16083532368493136,,221.8181302294537
11230,,0.5193199871336843,0.6687011723383451,0.5193199871336843,-1.5102434431411826,0.8095126952254469,-1.5102434431411826,tonga,-0.519674811411992,tir,-2.3537736696417944,pale corru,1.0410921779004076,-0.13059256021571797,-0.6859250608743966,166.0827273173538
11231,0.6775839433663531,-2.653178721317921,0.10914551683706883,-2.653178721317921,0.7434463234838684,-1.101155700107881,0.7434463234838684,silikon,-2.5000878627139755,qou,-0.6773431250121545,corroyi,0.17432891112778434,0.9260152752397744,0.8527466033737258,382.6052757223274
11232,0.9650082116594988,-0.8864938786294816,-1.4489858036650085,-0.8864938786294816,-0.7360155745033217,-0.3856530708052098,-0.7360155745033217,,-0.30420988702417684,qou,1.1729760061225663,satik cyst,1.1410617496762998,0.5921206011357959,0.028148775402338684,151.61096188565668
11233,-0.8040151566852367,0.041855014788440004,-1.9433661466362102,0.041855014788440004,1.4599873028706656,-0.20488859624281208,1.4599873028706656,,-0.0526786912158132,qou,-1.2383367784439385,corroyi,0.5967812747837766,-0.12117963271516026,0.24446614376596007,129.69098643772736
11234,0.6295523390983646,0.007198468388048718,-1.100639344846414,0.007198468388048718,,-0.38426841447461124,-0.20455383613007805,silikon,1.1984691731613664,qou,0.1314372739781125,satik cyst,1.0208019664156056,0.7596217537999596,-0.5171887922025222,135.1274721918885
11235,0.1388076017768777,-1.3801346043252969,0.2706994407475816,-1.3801346043252969,0.8774964191577181,-0.6876358913953101,0.8774964191577181,kristal,,tir,0.44112510447420733,black corru,0.40803364652226215,0.688906473248136,0.5005016228287764,200.82432952451856
11236,-1.9915522250121238,2.6218478388281126,1.3991563305063255,2.6218478388281126,-2.128393776145445,2.957526507075414,-2.128393776145445,silikon,-2.123016321815385,qou,0.44008345411863986,corrutir,-1.9363354733897817,0.28525038137061426,1.314599617695741,60.07684405430487
11237,-1.1267833366198874,0.801888249545851,-0.9120201788346913,0.801888249545851,1.5615956301917155,0.030312056652138354,1.5615956301917155,karbon,0.7361630488184521,kiv,1.0799115704789886,corro,0.14397862488053753,-0.25605534853692824,-0.734175450780734,89.61276833178539
11238,-2.0510692200416245,0.6736363830968719,1.5445917861106717,0.6736363830968719,0.7588660921219541,1.2312323717007105,0.7588660921219541,silikon,-2.513587421522798,kiv,1.3254889176107387,sfer,-1.7347173463796166,0.1558790513489345,0.19187893682532495,3.64589985103074
11239,-1.72724763639701,1.6452804888996682,-0.8527678625699305,1.6452804888996682,,2.358779973977255,-1.5430485610379026,silikon,-2.6497516598148327,jutskin,-0.6995692785784219,corruskivi,0.0467201202649723,-1.542192894187223,0.8855273723059548,44.979119288348855
11240,,1.0117667255262168,-0.05257580082057757,1.0117667255262168,,0.21000741812157095,0.810043184505077,,1.0112354271958992,tir,0.45595581080842373,corroyi,,1.5373392693484105,1.4550550747858793,271.3968677804368
11241,-2.196749980932938,0.44004168519932374,-1.5272005690743609,0.44004168519932374,2.1599056565224197,0.5208248484121126,2.1599056565224197,silikon,-1.6554659630065434,tirskin,0.4969906531064166,black corru,-0.11305679283821429,0.7913984396218451,1.1342579628619125,310.83097700634846
11242,,-2.1922035142595315,0.340166019835758,,0.7984827737402851,-2.103825813360245,0.7984827737402851,tonga,1.2132881165774987,qou,-1.2570426214271635,corro,-0.007158348661670248,-0.19398939473980376,,
11243,0.5879253201384396,,,-2.081984589732583,1.3928727870821358,-1.3804606730244513,1.3928727870821358,silikon,,jut,0.8087742449153857,satik cyst,0.6824421527492184,1.1038496729201117,,214.63624717798126
11244,1.4934594752848984,-1.027737796561503,0.9956967904907279,-1.027737796561503,-0.7795682254174607,-0.7898360646008029,,silikon,0.5783802404854497,qou,-0.13560974361239028,,-1.095606918173778,0.9300299826484828,-0.0012447758567621084,
11245,,-0.09183802488746534,-1.0294125947234665,-0.09183802488746534,1.118462119106919,0.25005387132427087,1.118462119106919,karbon,-1.4336930925198015,vel,0.30413372845149456,corrutir vel,0.6854882184975377,-1.528040408009355,-0.9645255932833191,108.61432932873399
11246,-0.46297292283352215,0.0729529671243227,-1.9909578856321195,0.0729529671243227,,-0.054891070000367075,0.7363463274155544,silikon,-0.06079792018875968,jut,-0.876476845064517,corrutir,-0.9250108130201278,-1.0003769697137195,1.5122986957765876,72.30470529073013
11247,0.760700871413078,-0.9981867575105838,1.7345087571108757,-0.9981867575105838,0.4933461862487976,-0.943385396847223,0.4933461862487976,karbon,0.4479484833158452,qou,-0.9577833438738598,corro,1.444265584601003,0.45788563807179955,1.8271129821059968,153.8571736334066
11248,0.3041271236699696,-0.4083066747101958,,-0.4083066747101958,-0.21979825610250336,,-0.21979825610250336,,-0.3193595703867851,,-1.4400508825942944,satik cyst,-1.0962750868952018,1.5945050632249722,-0.8469613483183278,337.33848310480766
11249,-1.3361062439739197,2.6742347253843493,2.0487082576988507,2.6742347253843493,-1.4597885445578296,,-1.4597885445578296,kristal,0.22516308050630762,vel,-0.5567787728433663,sfer,-1.6254922701998327,0.03263883669087142,1.137381097628914,47.3098160301198
11250,0.02943832466833005,0.06846676348475567,-0.2651877132695155,0.06846676348475567,0.2541050422041837,-0.16827580313056523,0.2541050422041837,kristal,0.4859493195619692,tir,-0.22495382495235147,,0.03453223563079202,0.5388410934198751,-0.721849296051597,45.635621117660875
11251,-0.0027315546133779216,0.29310144863933374,0.09051928450390516,0.29310144863933374,-0.6728585416848492,0.40794041442366613,-0.6728585416848492,silikon,-0.24293071724631676,,1.0107961437051218,satik cyst,1.0996084419723153,1.277145529283039,-1.1945713049254771,82.80445865746256
11252,-3.081362384972824,2.204774700939459,1.2997231736260006,2.204774700939459,1.9488714400261071,1.435377503430806,1.9488714400261071,tonga,-0.6450032724810439,vel,0.839932407354076,sfer,1.4120551741290108,-0.31630605070534773,-0.5888399860300076,118.06729717460621
11253,-0.7347154680168004,-0.5254702439427305,,-0.5254702439427305,0.17288445299838673,0.4622310835677626,0.17288445299838673,silikon,-2.427304514147309,,1.1722701150675998,corruskivi,-0.21390970977517915,0.28670947915413453,-0.77723159758916,166.25022819673947
11254,-1.0410695235402836,-0.13764963173829725,-0.9772688616230066,-0.13764963173829725,0.28551574854526796,0.6601942092967605,0.28551574854526796,tonga,-2.274431731219218,kiv,0.5748264844618621,corro,-0.1020382008184647,0.4902574444285194,-0.008232364569510726,55.06403578500631
11255,,-1.3589391285715182,1.0572946486015624,-1.3589391285715182,,-0.6472180249705677,1.059389921423774,kristal,-1.3773733924887053,tir,-1.1252365437166338,corro,0.1290021524121793,-1.0408277395171737,1.0700255804415193,11.005488734007987
11256,-0.7243036239971586,,-1.298192015053023,0.17264432374202543,1.0919502627782465,-0.048134058742945185,1.0919502627782465,ERROR,-0.056621806622373316,kiv,-0.40616226348356327,corro,0.8123211911459796,-0.3165210140036845,-0.6269406355510714,46.42149625753737
11257,,-0.31605948851626964,1.5642538737387424,-0.31605948851626964,0.10684017549519742,-0.18521287478124762,0.10684017549519742,karbon,-0.1542789083243717,qou,-0.8979293762831192,satik cyst,0.7964277376999757,0.38669998891588464,1.0048878690341772,98.36801856153146
11258,0.09243107919375036,,0.5991376791836414,-0.3413292557416432,0.4857184013429068,-0.37302576903059165,,kristal,0.1405540571689189,jut,0.13981680173510386,corroyi,2.067293726356619,-1.4259902526245813,-0.34455499884973184,352.0543966339628
11259,0.14788026230422865,0.1743888590832665,0.5058298796619634,0.1743888590832665,-0.45508189909678687,0.1549708592873612,-0.45508189909678687,kristal,0.1298020506740013,tir,0.2879739958165515,sfer,1.1527049075237064,0.6281002462369409,-0.736074891913227,168.5761882317377
11260,1.3205154409156339,-1.4909234319257516,-1.1924846681398522,-1.4909234319257516,0.820835897360018,-1.605434563662913,0.820835897360018,kristal,,jut,-0.11273519999247855,corroyi,,0.7766624945886443,,62.02594960000607
11261,-0.49169692793615133,1.0311377770405854,-0.24822684647072737,1.0311377770405854,0.7915267977715471,-0.01851524063306426,0.7915267977715471,kristal,1.7033819766108675,qou,-0.5483433266528842,corroyi,,0.2515299285687026,-1.3395561126960411,140.13581678116043
11262,1.7737814708356454,-0.7475408765242647,0.03250702677631625,-0.7475408765242647,-1.228665886959437,-0.7392945393714226,-1.228665886959437,ERROR,1.2090435036609615,kiv,0.12944129076332936,corroyi,-1.2171787554975697,,-1.2866493938219377,
11263,-0.22128453184132493,,,-0.8504310463972169,0.9568102210921448,-0.4205316584808532,0.9568102210921448,karbon,,tir,0.9010385370750538,corruskivi,-0.676715799689754,1.4755913875732611,0.21584933037049822,158.42395559919433
11264,-0.4205472821899592,1.3218381325514952,0.314649881601609,1.3218381325514952,-0.3235465156239744,0.5877127717644439,-0.3235465156239744,tonga,1.1123266397642304,tirskin,-1.2461436741940788,corro,-0.25238688468785414,,1.2148868004159057,327.5439377148132
11265,1.602976880288017,-1.1182849157211907,0.5924079940592246,-1.1182849157211907,-1.0564700706401053,-0.7205178534638833,-1.0564700706401053,silikon,0.3391558422557819,kiv,-2.0354884557373083,corrutir vel,-0.5207463051740456,-1.2764084227712347,0.3599209334926614,119.11928628552094
11266,1.1792365910805624,-1.3894681310308572,1.1882631753723678,-1.3894681310308572,0.5302622752471255,-1.3183604325861003,,kristal,,vel,0.8120753235566449,,0.09350037018179767,,0.591037654551013,223.53918862210895
11267,1.400714888115756,-1.294214587065842,-1.3656037033376744,-1.294214587065842,,-0.3424231882410336,-1.4421864873539254,silikon,-0.8869013987988932,kiv,-1.4934771596197547,corroyi,-1.9004702789566612,-0.24271458844876684,0.6305308163254753,54.80034351897059
11268,-0.6541600692291971,,-0.54155003982462,-0.43751844275867063,0.11745692713096945,0.4342317942461276,0.11745692713096945,karbon,-2.1473808192146393,kiv,1.0097438857396306,black corru,-0.7254284816196745,-0.8747422570016371,0.6970633539981945,177.96242001817828
11269,0.8061959265599785,0.5279253087858314,-0.17471103792997442,,-0.18406465800427857,-0.5127980975980456,-0.18406465800427857,silikon,2.580303349152937,vel,-0.8264913757102347,corroyi,-1.2463402936208738,-0.8669734564325522,0.04302448501512677,31.96726735515963
11270,1.0089964573059524,-0.5672459903941004,0.0005393626288786419,-0.5672459903941004,-0.28860905312206936,-0.6662215990198427,-0.28860905312206936,tonga,0.8997719846258057,,-0.1045513885685264,corrutir vel,0.3029623074987311,-1.3942977502044178,0.5135213692547353,-9.83039630690291
11271,,1.0453318519991739,0.06586697131649571,1.0453318519991739,-0.3973954487925776,,-0.3973954487925776,kristal,1.8707111393883884,kiv,1.8135255683164102,corruskivi,,,-0.9323294410851026,186.03308806195489
11272,3.702705684757887,-2.762846866106611,-0.14955517467821566,-2.762846866106611,-1.8666265667839468,-2.006947952372103,-1.8666265667839468,tonga,1.1145898226200384,jut,0.5596344467478718,satik cyst,-0.7787214717394427,,0.22654069887975017,-11.901865644452823
11273,-0.8980943822118689,-0.8050011452459886,0.9854018169069398,-0.8050011452459886,0.3431323192855149,0.4805343567931823,0.3431323192855149,kristal,-3.1146277422599127,kiv,-0.15117767335236626,,1.1911433727480356,0.5084471037977766,,133.55936125697136
11274,-1.1413437014707506,1.1142901583148621,-1.1154420989399252,1.1142901583148621,0.7819728072382699,0.5108066971179804,0.7819728072382699,silikon,0.37883352165149636,vel,0.21797119182993374,satik cyst,-0.30885695984456757,0.2181307251666494,1.3186135830878138,
11275,,1.4813220824823154,-0.416063445329646,1.4813220824823154,0.48790163574900497,0.3502888437686465,0.48790163574900497,silikon,1.700891886782649,tir,1.0648061191719165,sfer,0.3066917525187744,-1.3264618725175974,0.20921862347661385,682.4485584488262
11276,-1.1471049040902275,0.7182009882757455,1.144293068559939,0.7182009882757455,0.49553762389113487,0.663398186004389,0.49553762389113487,kristal,-0.6945832969185023,vel,0.7638603516334226,satik cyst,,-0.05310680169691065,-0.5509818035382495,133.96147552606837
11277,,,0.30469854554959014,-1.2681836593508211,-0.7270206528510605,-0.38146156681820376,-0.7270206528510605,silikon,-1.0748170046853027,qouskin,2.258478161695128,corrutir,,0.8924794580450166,1.8563763564114348,242.97437053112165
11278,-0.18302712028431134,0.45569257697891263,-0.3195766085961834,0.45569257697891263,0.48521465415350284,-0.11445884948168834,0.48521465415350284,,0.9864741154344026,jut,-0.571552160192608,corroyi,-1.3571274196708971,-1.3928127863304445,-1.2367948904960246,8.910336858861529
11279,1.2719252411395308,-0.9690742984637545,,-0.9690742984637545,-0.7028750559963486,-0.6544517562059753,,karbon,0.27483558717986667,jut,0.943193303477794,black corru,-0.17262635300847812,0.4459477771253033,-0.6069634458726355,221.44654979906247
11280,0.172012881157448,-0.0021799473312138495,-1.2785905526563672,,1.497062322587667,-1.009528668339971,1.497062322587667,karbon,2.1125848042625015,,-0.4942597050237623,corro,-0.0997512684210829,-1.0736112153273543,0.6611746937577313,142.7302303887327
11281,0.35645447266045244,1.0017057096503905,-3.15888153391904,1.0017057096503905,-0.7063849817615134,0.17373321839594205,-0.7063849817615134,silikon,1.8348143634491496,kiv,0.6986232824828127,corro,0.4181756459398066,1.3044752676879185,-0.04248167462191787,49.005562938660326
11282,,0.4142153377225921,-0.2563406783724922,0.4142153377225921,1.372975407177182,0.19922980098801676,1.372975407177182,silikon,-0.41449087699981507,jut,0.7978437798957666,corruskivi,-0.5380477584901385,-1.8593367716600575,0.045491476330752,120.1039971962623
11283,0.293562588845721,-0.09996316088199486,1.5570767655657327,-0.09996316088199486,0.05297150905836501,-0.2704874537689082,0.05297150905836501,kristal,0.5397629493286016,tir,-0.23258541064406948,corruskivi,-0.972688092497569,-0.8853045561977715,1.2772870693620704,220.56758448076135
11284,2.9138764175845036,-2.4051474470515033,-1.4200500978187898,-2.4051474470515033,-1.597020744170079,-1.5157805655096457,-1.597020744170079,tonga,0.30389266113568314,qou,-1.5572230636737505,satik cyst,0.4683134140681235,1.3780759066126225,-0.5768899670410429,325.0450457399532
11285,0.36834644712074527,0.32305176425316134,1.158014871288623,0.32305176425316134,-0.1421369143500607,-0.19660789711125634,-0.1421369143500607,silikon,,jut,-0.36768787932859526,corroyi,-0.4902648260869531,,,202.77674127972355
11286,-1.0820896157071813,1.2493064214975944,0.26705515026593607,1.2493064214975944,-1.0612112324799017,1.5431597503750918,-1.0612112324799017,,-1.3664547091129453,vel,-0.049087394736511754,sfer,-0.02349424091113259,-0.0671277493337917,0.7143088837706515,68.76668064430471
11287,-0.5284647230597028,0.8048930354477957,0.6753008298668369,0.8048930354477957,-0.2609039661066318,0.6130212212151364,-0.2609039661066318,karbon,-0.011406924649385752,qou,1.779171797279794,satik cyst,-0.22108211794887433,-0.00043898865990927546,1.1907947082587425,93.19122659093978
11288,0.3548446661136142,-1.1966987879986668,,-1.1966987879986668,0.4153054281469345,-0.5826302094736533,0.4153054281469345,silikon,-0.9241829114673269,,0.17565094684223867,corrutir,-1.9177377375335534,-0.6403497438090874,-0.29065584365540853,179.22581073010534
11289,-0.5620141732358445,-0.8443952800416179,-0.2846317640950698,-0.8443952800416179,1.1738407946853417,,1.1738407946853417,ERROR,-1.4694432463633933,jut,0.2021491387392599,black corru,0.575326732779673,0.673379998236216,0.12014768209916189,101.39100782256618
11290,0.6570653595637633,0.238987998891655,-0.142343919483703,0.238987998891655,-0.7373258080930924,-0.08501819344230586,-0.7373258080930924,tonga,1.0725822955538036,kiv,0.7447039650785225,corruskivi,-0.1378999915110028,-0.17635833497888695,,66.73367658909856
11291,-0.3399227810649587,-0.3721876055136595,-0.3392804293818185,-0.3721876055136595,-0.39745338683291853,0.48575244690662817,-0.39745338683291853,silikon,-1.9119846107688772,vel,0.2786818986232433,corroyi,-0.22680235657121875,1.0395027771489553,1.0407233527736681,32.431309079115664
11292,-1.1207954429284313,0.8080753015834206,,,0.1924570214281076,0.8231114266445896,0.1924570214281076,kristal,-0.8194861690749803,kiv,-1.3461788762637987,black corru,1.0687984575589626,-0.6687386253202189,1.9960959185484524,22.15745265051411
11293,1.610304305872809,,0.9297071833595804,-0.702232294536248,-1.1109881512856123,-0.6748651921955887,,kristal,1.0592840012936742,tir,1.3803370555887973,satik cyst,-0.31161876246023007,-0.9276790323674834,0.13410169060965602,-10.809339788882404
11294,-0.6433065055797191,,1.9074355080036538,0.999817071280334,-0.16148806072261596,0.6562786729568136,-0.16148806072261596,karbon,0.20320312287995734,kiv,-0.25706223504983433,corro,0.548704568903439,0.2646860912915281,-1.1278330483080667,
11295,0.9405419091082674,-1.2536637230841523,-0.7591616372267206,-1.2536637230841523,1.057338149866934,-1.4278535542632953,1.057338149866934,kristal,1.0343815928055016,kiv,-0.8249591184132508,sfer,-0.10588708170785406,-0.10269198503384083,-1.186422303889161,25.06972719609094
11296,0.11359933138808569,-0.9684172178317675,,-0.9684172178317675,0.5060281229761988,-0.4315851179752365,0.5060281229761988,kristal,-0.9435346925604977,jutskin,0.08267537685545767,corroyi,1.0312277841090027,-1.5292343400840818,0.24847467208386195,
11297,-0.07993708941533315,-0.19427073924267213,-0.2455470438865445,,0.684486110388295,-0.34386943587249297,0.684486110388295,kristal,0.2517942553094906,jut,0.8640164386917106,corroyi,-0.34494498479229435,1.212657416054335,0.7631566006041184,39.853048716867484
11298,0.8933468127077134,-0.2881362799520222,1.145391266665531,-0.2881362799520222,1.5413911355109746,-1.6260966521168403,1.5413911355109746,kristal,3.2654877744344675,tir,1.4929734079290904,satik cyst,-1.8598954450114482,1.0739449929787475,0.11414591877328002,56.53704148163488
11299,1.9798020588453011,-1.0966189822467682,0.9443306662997598,-1.0966189822467682,-1.2942057387892683,-0.8825591776577324,-1.2942057387892683,karbon,0.9553879411344581,kivskin,0.2406215565130192,corro,0.9519409698285866,-1.11832125966878,1.089185563643442,164.80144689370468
11300,-0.3620893380391539,0.27949604385476323,-0.42703754679110234,0.27949604385476323,0.7246124987391023,-0.11896545716287062,0.7246124987391023,karbon,,,-0.7837085296520825,corroyi,,-0.3709604573763417,1.4334932215787215,195.32693830436486
11301,0.400055941007299,-1.5692344555137412,-0.05548650774699476,-1.5692344555137412,,-1.046692822574252,1.1196894665707673,karbon,-0.6952983928007415,vel,-0.20300223389553174,corroyi,0.5780210688369871,-0.5064594501379296,-0.7743890124424258,
11302,0.6238111646316514,0.22375781762745084,-0.3194475482432293,0.22375781762745084,-0.7425273534903082,-0.05610481684909749,-0.7425273534903082,karbon,0.9634394614917974,qou,0.5299791794964903,satik cyst,-0.36669077806150363,1.3838159238074297,1.7573283888185258,74.17034939578404
11303,-0.19879262057154726,-0.1649564466229706,0.2777442815702248,-0.1649564466229706,0.6626313742898791,-0.23464895632629798,0.6626313742898791,silikon,0.012230572387845084,kivskin,-0.9673294318043879,sfer,0.6935231662525012,-1.5515772320416947,-0.9105555660523852,188.3122206128533
11304,-0.48163712879360476,-0.5989125048715969,1.4603796131059446,-0.5989125048715969,2.3722756557840254,-1.0245373594069276,2.3722756557840254,kristal,0.5477970728675647,qouskin,-0.15417158793270042,corruskivi,-1.462553070040123,0.8666981522947841,-0.8595994393872447,262.8105264037929
11305,0.9974784955678303,-1.6930323296781076,-0.785461214096498,-1.6930323296781076,-0.15464123879529812,-0.7885090657668267,-0.15464123879529812,,-1.0456890094823514,jut,-0.64693696259368,satik cyst,,-0.6240955361674796,-0.9852031974732315,151.15213573452368
11306,0.49249183074890646,0.5226186294793969,-1.4279656663714004,0.5226186294793969,-0.7080253328010688,0.04307688767959385,-0.7080253328010688,silikon,1.2573995101850135,jut,-1.6063272510706736,satik cyst,-0.2133532119120759,0.8290290422655248,0.10706935823947657,16.207930232839008
11307,-1.0410112570508703,1.0422164226055937,-1.0068351167112144,1.0422164226055937,,0.45114255616462573,0.7406904122789965,kristal,0.4249117170771558,tir,0.9834554501759779,sfer,,-1.5121820903864391,1.4555638202333419,185.0747200676674
11308,0.8667519446170059,-0.4900522748634675,-0.36274745881234716,-0.4900522748634675,,-0.2806042857372101,-0.7490562925942637,tonga,0.1892923049432803,kiv,1.4748377547712643,corroyi,1.4864828648792534,-1.2751311325765158,-1.7173351283850875,-7.862173701940186
11309,,0.009180081918686356,0.5070378896355001,0.009180081918686356,0.33447568689862156,-0.011560073077743965,,silikon,-0.11270304589317137,qou,-0.19245683059825255,corro,-1.1688922135815976,1.602259678217287,-0.34188605519845,216.79147243388775
11310,0.5939047929796827,-1.2034574760258994,,-1.2034574760258994,,-0.26293047549485754,-0.46271600873686264,kristal,-1.4105149532984411,jut,0.8060498853569552,corroyi,2.2329571767549248,-0.5977707523901931,-1.3502579953806557,201.59447873989347
11311,1.2993496441741703,-0.7018056836834913,-0.8447739019644415,-0.7018056836834913,-0.9560696954647968,-0.5162524215177368,-0.9560696954647968,silikon,,jut,-1.3378997046285297,satik cyst,1.5462099162128986,-1.18883766462575,0.5589742242306751,43.82528888065991
